Appointment_ID,Appointment_Date,Department,Provider,Appointment_Type,Scheduled_Hour,Slot_Duration_Mins,Wait_Time_Mins,Status,Billing_Amount,Claim_Status,Claim_Turnaround_Days
APT0975,2024-05-22,Cardiology,Dr. Patel,New Patient,16,45,39,No-Show,0.0,N/A,
APT0976,2024-01-29,Pediatrics,Dr. Wilson,Annual Checkup,9,30,27,Cancelled,0.0,N/A,
APT0977,2024-12-09,Pediatrics,Dr. Chen,Follow-Up,9,30,14,Completed,265.23,Paid,27.0
APT0978,2024-09-24,Dermatology,Dr. Davis,Annual Checkup,17,30,18,Completed,447.52,Paid,18.0
APT0979,2024-06-09,Orthopedics,Dr. Johnson,Urgent Care,13,45,28,Completed,664.09,Pending,5.0
APT0980,2024-03-14,Pediatrics,Dr. Wilson,Follow-Up,9,30,27,No-Show,0.0,N/A,
APT0981,2024-05-10,Pediatrics,Dr. Chen,Urgent Care,17,45,26,Completed,473.43,Paid,16.0
APT0982,2024-08-04,General Practice,Dr. Kim,Annual Checkup,15,30,21,No-Show,0.0,N/A,
APT0983,2024-08-31,Orthopedics,Dr. Lee,New Patient,13,45,40,Cancelled,0.0,N/A,
APT0984,2024-12-05,Dermatology,Dr. Davis,Annual Checkup,8,30,7,No-Show,0.0,N/A,
APT0985,2024-12-24,General Practice,Dr. Kim,Follow-Up,13,30,16,Completed,700.35,Paid,23.0
APT0986,2024-05-10,Cardiology,Dr. Patel,Follow-Up,12,30,22,Completed,308.2,Pending,20.0
APT0987,2024-11-25,Pediatrics,Dr. Chen,Annual Checkup,14,30,9,Completed,706.51,Paid,21.0
APT0988,2024-06-19,Pediatrics,Dr. Chen,Follow-Up,14,30,20,Completed,588.94,Paid,8.0
APT0989,2024-08-03,Cardiology,Dr. Patel,Annual Checkup,17,30,47,Completed,417.28,Paid,14.0
APT0990,2024-11-18,Cardiology,Dr. Smith,New Patient,15,45,27,No-Show,0.0,N/A,
APT0991,2024-10-21,General Practice,Dr. Garcia,Follow-Up,9,30,22,Completed,274.72,Pending,25.0
APT0992,2024-06-12,Dermatology,Dr. Nguyen,Follow-Up,15,30,12,Completed,282.48,Paid,18.0
APT0993,2024-04-11,General Practice,Dr. Garcia,Annual Checkup,9,30,23,Completed,227.32,Paid,22.0
APT0994,2024-01-11,Dermatology,Dr. Davis,Follow-Up,8,30,21,Completed,734.79,Paid,16.0
APT0995,2024-12-25,Orthopedics,Dr. Lee,Urgent Care,10,45,27,Completed,532.6,Paid,19.0
APT0996,2024-02-15,General Practice,Dr. Brown,New Patient,13,45,11,No-Show,0.0,N/A,
APT0997,2024-08-20,Dermatology,Dr. Nguyen,Follow-Up,15,30,0,Completed,599.49,Pending,21.0
APT0998,2024-09-10,General Practice,Dr. Garcia,Urgent Care,14,45,27,No-Show,0.0,N/A,
APT0999,2024-05-24,Dermatology,Dr. Davis,Follow-Up,11,30,1,Completed,385.97,Pending,12.0
APT1000,2024-05-14,Cardiology,Dr. Patel,Urgent Care,11,45,41,Completed,735.13,Denied,30.0
APT1001,2024-02-13,Dermatology,Dr. Nguyen,Follow-Up,8,30,20,Completed,710.01,Paid,14.0
APT1002,2024-12-28,Orthopedics,Dr. Lee,Annual Checkup,14,30,33,Completed,151.14,Paid,26.0
APT1003,2024-06-19,Cardiology,Dr. Smith,Annual Checkup,11,30,29,Completed,797.72,Paid,13.0
APT1004,2024-05-09,Cardiology,Dr. Smith,Urgent Care,16,45,30,Completed,311.76,Paid,12.0
APT1005,2024-10-13,General Practice,Dr. Brown,Follow-Up,8,30,21,Completed,282.2,Paid,28.0
APT1006,2024-08-27,Pediatrics,Dr. Chen,Annual Checkup,10,30,23,Completed,597.18,Paid,16.0
APT1007,2024-02-29,Orthopedics,Dr. Lee,Follow-Up,13,30,32,Completed,449.45,Denied,9.0
APT1008,2024-05-24,General Practice,Dr. Garcia,Annual Checkup,12,30,27,Completed,461.88,Paid,18.0
APT1009,2024-09-08,Orthopedics,Dr. Lee,Urgent Care,10,45,33,Completed,137.26,Pending,37.0
APT1010,2024-04-03,Cardiology,Dr. Smith,Annual Checkup,8,30,38,Completed,214.49,Paid,13.0
APT1011,2024-09-10,Pediatrics,Dr. Wilson,Annual Checkup,8,30,17,Completed,792.17,Paid,25.0
APT1012,2024-09-09,Pediatrics,Dr. Chen,New Patient,9,45,21,No-Show,0.0,N/A,
APT1013,2024-04-02,Orthopedics,Dr. Lee,Annual Checkup,10,30,21,Completed,494.27,Paid,24.0
APT1014,2024-09-26,Orthopedics,Dr. Johnson,Urgent Care,17,45,28,No-Show,0.0,N/A,
APT1015,2024-12-12,Orthopedics,Dr. Lee,New Patient,9,45,54,Cancelled,0.0,N/A,
APT1016,2024-07-10,Cardiology,Dr. Patel,Annual Checkup,17,30,46,Completed,207.64,Paid,15.0
APT1017,2024-08-20,Pediatrics,Dr. Chen,New Patient,12,45,30,Completed,330.6,Paid,18.0
APT1018,2024-06-15,Dermatology,Dr. Nguyen,Follow-Up,17,30,27,No-Show,0.0,N/A,
APT1019,2024-01-29,General Practice,Dr. Garcia,Urgent Care,9,45,24,Completed,164.79,Denied,13.0
APT1020,2024-07-23,Orthopedics,Dr. Johnson,Follow-Up,9,30,29,Completed,214.06,Paid,24.0
APT1021,2024-11-30,General Practice,Dr. Kim,Annual Checkup,10,30,17,Completed,443.59,Paid,16.0
APT1022,2024-11-04,General Practice,Dr. Kim,New Patient,10,45,12,Cancelled,0.0,N/A,
APT1023,2024-09-07,Dermatology,Dr. Davis,Urgent Care,15,45,23,Completed,287.94,Paid,30.0
APT1024,2024-08-04,Pediatrics,Dr. Wilson,Follow-Up,13,30,11,Completed,403.87,Paid,18.0
APT1025,2024-09-19,Cardiology,Dr. Smith,Follow-Up,13,30,49,Completed,553.33,Pending,18.0
APT1026,2024-05-28,Pediatrics,Dr. Wilson,New Patient,15,45,24,Completed,735.05,Paid,12.0
APT1027,2024-03-06,General Practice,Dr. Brown,Urgent Care,12,45,23,No-Show,0.0,N/A,
APT1028,2024-01-24,Cardiology,Dr. Smith,Urgent Care,16,45,33,Completed,389.11,Paid,24.0
APT1029,2024-06-30,Dermatology,Dr. Nguyen,New Patient,12,45,29,Completed,638.05,Paid,34.0
APT1030,2024-04-01,Cardiology,Dr. Patel,New Patient,10,45,41,Completed,158.3,Denied,20.0
APT1031,2024-08-20,General Practice,Dr. Kim,Annual Checkup,15,30,22,Completed,338.93,Pending,16.0
APT1032,2024-02-10,Orthopedics,Dr. Johnson,New Patient,17,45,38,Cancelled,0.0,N/A,
APT1033,2024-07-21,Cardiology,Dr. Smith,Follow-Up,9,30,32,Completed,559.06,Paid,19.0
APT1034,2024-06-04,Pediatrics,Dr. Chen,Annual Checkup,17,30,31,Completed,583.46,Paid,12.0
APT1035,2024-03-05,General Practice,Dr. Brown,Follow-Up,10,30,29,Completed,178.34,Paid,26.0
APT1036,2024-04-17,Orthopedics,Dr. Johnson,Follow-Up,15,30,34,No-Show,0.0,N/A,
APT1037,2024-02-14,Dermatology,Dr. Davis,Follow-Up,12,30,3,Completed,431.79,Paid,14.0
APT1038,2024-03-19,Cardiology,Dr. Smith,Urgent Care,15,45,48,Completed,113.74,Paid,18.0
APT1039,2024-04-13,Dermatology,Dr. Davis,Urgent Care,12,45,12,Completed,135.65,Paid,15.0
APT1040,2024-07-31,Cardiology,Dr. Patel,Annual Checkup,15,30,43,Completed,125.91,Paid,21.0
APT1041,2024-04-28,Pediatrics,Dr. Chen,New Patient,8,45,18,Completed,395.4,Denied,16.0
APT1042,2024-05-17,Dermatology,Dr. Davis,New Patient,14,45,17,Completed,446.35,Denied,12.0
APT1043,2024-01-11,Pediatrics,Dr. Chen,Follow-Up,10,30,33,Cancelled,0.0,N/A,
APT1044,2024-09-16,Pediatrics,Dr. Wilson,Annual Checkup,11,30,17,Completed,745.21,Paid,25.0
APT1045,2024-12-30,Orthopedics,Dr. Lee,Annual Checkup,14,30,50,Completed,657.18,Pending,24.0
APT1046,2024-05-24,Dermatology,Dr. Davis,Follow-Up,9,30,17,Completed,221.3,Pending,20.0
APT1047,2024-02-21,Dermatology,Dr. Nguyen,Annual Checkup,14,30,20,Completed,264.3,Paid,13.0
APT1048,2024-07-02,Cardiology,Dr. Smith,Follow-Up,12,30,38,Cancelled,0.0,N/A,
APT1049,2024-02-02,Dermatology,Dr. Davis,New Patient,13,45,11,Completed,532.29,Paid,25.0
APT1050,2024-09-06,Dermatology,Dr. Davis,Annual Checkup,12,30,16,Cancelled,0.0,N/A,
APT1051,2024-03-18,Dermatology,Dr. Nguyen,New Patient,16,45,22,Completed,594.48,Paid,20.0
APT1052,2024-02-24,Pediatrics,Dr. Wilson,New Patient,17,45,18,Completed,676.53,Paid,22.0
APT1053,2024-03-26,Dermatology,Dr. Davis,Annual Checkup,9,30,16,No-Show,0.0,N/A,
APT1054,2024-08-14,General Practice,Dr. Kim,New Patient,16,45,27,Completed,208.01,Denied,10.0
APT1055,2024-03-03,General Practice,Dr. Brown,Urgent Care,11,45,21,Completed,638.45,Paid,30.0
APT1056,2024-06-23,Orthopedics,Dr. Lee,Follow-Up,12,30,25,Completed,159.66,Denied,14.0
APT1057,2024-11-18,Pediatrics,Dr. Chen,Urgent Care,11,45,24,No-Show,0.0,N/A,
APT1058,2024-07-30,Orthopedics,Dr. Lee,Annual Checkup,14,30,37,Completed,760.62,Paid,20.0
APT1059,2024-09-21,Orthopedics,Dr. Johnson,Annual Checkup,9,30,40,Completed,320.36,Pending,22.0
APT1060,2024-07-20,Pediatrics,Dr. Wilson,New Patient,8,45,29,No-Show,0.0,N/A,
APT1061,2024-08-02,Dermatology,Dr. Nguyen,Annual Checkup,14,30,23,Completed,605.09,Denied,17.0
APT1062,2024-05-23,General Practice,Dr. Brown,Follow-Up,16,30,25,Completed,590.21,Paid,29.0
APT1063,2024-12-23,Orthopedics,Dr. Lee,Follow-Up,13,30,34,Completed,716.68,Paid,12.0
APT1064,2024-07-18,Cardiology,Dr. Patel,Annual Checkup,10,30,46,Completed,249.61,Paid,17.0
APT1065,2024-09-23,Dermatology,Dr. Nguyen,New Patient,13,45,3,No-Show,0.0,N/A,
APT1066,2024-05-03,Dermatology,Dr. Nguyen,New Patient,12,45,27,Completed,612.39,Denied,15.0
APT1067,2024-09-16,General Practice,Dr. Kim,New Patient,13,45,19,Completed,629.59,Paid,20.0
APT1068,2024-10-20,Pediatrics,Dr. Chen,Annual Checkup,8,30,22,Completed,788.07,Paid,22.0
APT1069,2024-06-28,Dermatology,Dr. Davis,Follow-Up,12,30,17,Cancelled,0.0,N/A,
APT1070,2024-02-23,Dermatology,Dr. Davis,Follow-Up,13,30,24,Completed,675.99,Denied,16.0
APT1071,2024-03-16,Pediatrics,Dr. Wilson,New Patient,14,45,26,Completed,164.57,Paid,22.0
APT1072,2024-04-19,Orthopedics,Dr. Lee,Annual Checkup,15,30,26,Completed,573.78,Paid,25.0
APT1073,2024-05-15,Dermatology,Dr. Nguyen,Urgent Care,17,45,16,Completed,797.56,Paid,23.0
APT1074,2024-03-14,Pediatrics,Dr. Wilson,Urgent Care,16,45,23,No-Show,0.0,N/A,
APT1075,2024-12-21,Orthopedics,Dr. Johnson,Urgent Care,11,45,53,Completed,122.83,Pending,17.0
APT1076,2024-03-01,Dermatology,Dr. Nguyen,New Patient,17,45,17,Completed,184.61,Paid,18.0
APT1077,2024-09-24,General Practice,Dr. Brown,Annual Checkup,10,30,18,Completed,313.45,Denied,23.0
APT1078,2024-09-05,General Practice,Dr. Garcia,Follow-Up,8,30,7,No-Show,0.0,N/A,
APT1079,2024-06-05,Pediatrics,Dr. Wilson,Follow-Up,12,30,12,No-Show,0.0,N/A,
APT1080,2024-03-03,Pediatrics,Dr. Wilson,New Patient,16,45,11,Cancelled,0.0,N/A,
APT1081,2024-10-20,Pediatrics,Dr. Chen,Urgent Care,12,45,28,Completed,730.2,Paid,28.0
APT1082,2024-03-11,Pediatrics,Dr. Wilson,Urgent Care,16,45,19,Completed,567.05,Pending,17.0
APT1083,2024-11-15,General Practice,Dr. Brown,Urgent Care,17,45,21,Completed,262.98,Paid,25.0
APT1084,2024-01-24,General Practice,Dr. Kim,New Patient,15,45,13,Cancelled,0.0,N/A,
APT1085,2024-10-14,Cardiology,Dr. Patel,New Patient,9,45,37,Completed,234.7,Paid,24.0
APT1086,2024-10-18,Dermatology,Dr. Davis,Urgent Care,16,45,24,No-Show,0.0,N/A,
APT1087,2024-12-03,Cardiology,Dr. Smith,New Patient,16,45,37,No-Show,0.0,N/A,
APT1088,2024-12-27,Orthopedics,Dr. Johnson,New Patient,17,45,45,Completed,664.84,Paid,5.0
APT1089,2024-10-28,General Practice,Dr. Garcia,New Patient,8,45,25,Completed,337.97,Pending,14.0
APT1090,2024-09-27,Pediatrics,Dr. Wilson,Annual Checkup,13,30,5,Completed,163.72,Paid,21.0
APT1091,2024-05-26,Dermatology,Dr. Davis,Annual Checkup,10,30,31,No-Show,0.0,N/A,
APT1092,2024-07-27,Orthopedics,Dr. Lee,Annual Checkup,10,30,34,Completed,227.02,Paid,24.0
APT1093,2024-02-20,General Practice,Dr. Garcia,Urgent Care,13,45,33,No-Show,0.0,N/A,
APT1094,2024-03-02,General Practice,Dr. Garcia,Follow-Up,8,30,31,No-Show,0.0,N/A,
APT1095,2024-09-09,Dermatology,Dr. Davis,Urgent Care,16,45,33,Completed,764.55,Denied,22.0
APT1096,2024-08-25,Cardiology,Dr. Patel,New Patient,16,45,36,Completed,438.92,Paid,8.0
APT1097,2024-05-17,Orthopedics,Dr. Johnson,New Patient,16,45,33,Completed,272.42,Paid,13.0
APT1098,2024-10-17,Orthopedics,Dr. Lee,New Patient,14,45,57,Completed,692.39,Paid,17.0
APT1099,2024-07-10,Orthopedics,Dr. Johnson,Follow-Up,16,30,36,No-Show,0.0,N/A,
APT1100,2024-01-22,Pediatrics,Dr. Chen,Annual Checkup,8,30,24,Completed,557.14,Pending,18.0
APT1101,2024-09-03,Cardiology,Dr. Smith,Annual Checkup,12,30,52,Completed,687.64,Paid,14.0
APT1102,2024-04-18,General Practice,Dr. Kim,Annual Checkup,17,30,22,Completed,131.84,Paid,14.0
APT1103,2024-06-02,Dermatology,Dr. Davis,New Patient,9,45,9,Completed,681.35,Paid,14.0
APT1104,2024-04-17,General Practice,Dr. Garcia,Annual Checkup,17,30,20,Completed,718.75,Denied,15.0
APT1105,2024-08-19,General Practice,Dr. Kim,Annual Checkup,12,30,14,No-Show,0.0,N/A,
APT1106,2024-01-09,Pediatrics,Dr. Chen,Urgent Care,10,45,9,Completed,103.0,Paid,18.0
APT1107,2024-10-11,Orthopedics,Dr. Lee,New Patient,15,45,20,Completed,651.11,Paid,23.0
APT1108,2024-12-09,Dermatology,Dr. Davis,Annual Checkup,15,30,21,Completed,780.43,Paid,9.0
APT1109,2024-07-17,Dermatology,Dr. Nguyen,New Patient,10,45,18,Completed,423.88,Pending,13.0
APT1110,2024-04-23,Pediatrics,Dr. Wilson,Annual Checkup,8,30,23,Cancelled,0.0,N/A,
APT1111,2024-04-23,Dermatology,Dr. Nguyen,Annual Checkup,11,30,31,Completed,125.76,Paid,7.0
APT1112,2024-01-04,Dermatology,Dr. Davis,New Patient,11,45,21,Completed,708.94,Paid,17.0
APT1113,2024-03-28,Dermatology,Dr. Nguyen,Follow-Up,16,30,25,No-Show,0.0,N/A,
APT1114,2024-03-06,Orthopedics,Dr. Johnson,Follow-Up,12,30,37,Completed,716.7,Denied,13.0
APT1115,2024-12-20,Orthopedics,Dr. Johnson,Annual Checkup,16,30,32,Completed,576.48,Paid,13.0
APT1116,2024-11-24,Cardiology,Dr. Patel,Urgent Care,8,45,46,Cancelled,0.0,N/A,
APT1117,2024-03-03,Pediatrics,Dr. Chen,Urgent Care,16,45,20,Completed,353.03,Paid,29.0
APT1118,2024-05-22,Orthopedics,Dr. Johnson,Urgent Care,14,45,34,Completed,321.37,Paid,14.0
APT1119,2024-02-11,Orthopedics,Dr. Lee,Follow-Up,17,30,20,Completed,784.67,Paid,7.0
APT1120,2024-04-10,Cardiology,Dr. Smith,Annual Checkup,10,30,19,Cancelled,0.0,N/A,
APT1121,2024-09-02,Cardiology,Dr. Smith,Annual Checkup,14,30,38,Completed,688.36,Pending,21.0
APT1122,2024-05-02,Cardiology,Dr. Patel,Annual Checkup,13,30,19,Completed,463.77,Pending,23.0
APT1123,2024-02-18,Cardiology,Dr. Patel,New Patient,15,45,30,Completed,159.87,Paid,19.0
APT1124,2024-06-09,Cardiology,Dr. Patel,New Patient,9,45,51,No-Show,0.0,N/A,
APT1125,2024-06-03,Pediatrics,Dr. Wilson,New Patient,17,45,27,Completed,171.28,Paid,16.0
APT1126,2024-05-30,Dermatology,Dr. Davis,New Patient,14,45,13,Completed,532.11,Paid,5.0
APT1127,2024-08-20,Orthopedics,Dr. Johnson,Urgent Care,14,45,28,Completed,715.96,Paid,17.0
APT1128,2024-11-29,Cardiology,Dr. Patel,Annual Checkup,8,30,25,Completed,511.47,Paid,17.0
APT1129,2024-10-31,Cardiology,Dr. Smith,Follow-Up,9,30,36,Completed,733.06,Pending,17.0
APT1130,2024-06-30,Dermatology,Dr. Nguyen,Urgent Care,14,45,15,Completed,230.15,Pending,19.0
APT1131,2024-03-06,Cardiology,Dr. Smith,Urgent Care,12,45,39,Completed,459.19,Denied,11.0
APT1132,2024-10-04,General Practice,Dr. Kim,Urgent Care,10,45,31,No-Show,0.0,N/A,
APT1133,2024-07-07,General Practice,Dr. Garcia,Follow-Up,8,30,19,Completed,140.12,Paid,18.0
APT1134,2024-08-04,Dermatology,Dr. Davis,Follow-Up,13,30,26,No-Show,0.0,N/A,
APT1135,2024-06-23,Orthopedics,Dr. Johnson,Urgent Care,11,45,37,Completed,519.83,Denied,24.0
APT1136,2024-11-11,Dermatology,Dr. Nguyen,Annual Checkup,12,30,22,Completed,213.6,Paid,14.0
APT1137,2024-04-22,Cardiology,Dr. Patel,Follow-Up,8,30,39,No-Show,0.0,N/A,
APT1138,2024-09-03,Orthopedics,Dr. Johnson,Follow-Up,13,30,24,Completed,380.22,Paid,19.0
APT1139,2024-02-07,General Practice,Dr. Brown,New Patient,13,45,20,Completed,199.68,Paid,17.0
APT1140,2024-01-23,Orthopedics,Dr. Lee,Follow-Up,8,30,34,No-Show,0.0,N/A,
APT1141,2024-03-30,Orthopedics,Dr. Lee,Follow-Up,13,30,16,Completed,224.98,Paid,15.0
APT1142,2024-02-21,Orthopedics,Dr. Lee,Urgent Care,8,45,36,No-Show,0.0,N/A,
APT1143,2024-04-17,Cardiology,Dr. Patel,Follow-Up,12,30,37,Completed,358.75,Denied,12.0
APT1144,2024-12-30,Orthopedics,Dr. Lee,Follow-Up,9,30,48,Completed,717.91,Pending,13.0
APT1145,2024-09-29,Orthopedics,Dr. Johnson,Annual Checkup,14,30,45,Cancelled,0.0,N/A,
APT1146,2024-11-11,Orthopedics,Dr. Johnson,Annual Checkup,17,30,39,No-Show,0.0,N/A,
APT1147,2024-01-28,General Practice,Dr. Brown,Urgent Care,12,45,15,No-Show,0.0,N/A,
APT1148,2024-12-05,Cardiology,Dr. Patel,Follow-Up,17,30,53,Completed,456.03,Paid,11.0
APT1149,2024-09-22,General Practice,Dr. Garcia,Annual Checkup,15,30,27,No-Show,0.0,N/A,
APT1150,2024-09-10,Dermatology,Dr. Nguyen,Urgent Care,15,45,28,Cancelled,0.0,N/A,
APT1151,2024-04-16,Dermatology,Dr. Davis,Urgent Care,11,45,15,No-Show,0.0,N/A,
APT1152,2024-06-05,Pediatrics,Dr. Wilson,Follow-Up,14,30,31,Completed,754.85,Denied,16.0
APT1153,2024-02-13,General Practice,Dr. Kim,Annual Checkup,10,30,22,Completed,411.15,Denied,20.0
APT1154,2024-08-26,Orthopedics,Dr. Johnson,Annual Checkup,16,30,34,Completed,398.27,Paid,23.0
APT1155,2024-07-07,Pediatrics,Dr. Chen,Annual Checkup,15,30,26,Cancelled,0.0,N/A,
APT1156,2024-04-29,Orthopedics,Dr. Lee,Annual Checkup,12,30,18,Completed,731.03,Denied,26.0
APT1157,2024-05-21,Dermatology,Dr. Davis,New Patient,11,45,7,Completed,149.94,Paid,24.0
APT1158,2024-06-19,Dermatology,Dr. Davis,Annual Checkup,11,30,29,Cancelled,0.0,N/A,
APT1159,2024-12-27,General Practice,Dr. Brown,Annual Checkup,17,30,11,No-Show,0.0,N/A,
APT1160,2024-06-26,General Practice,Dr. Garcia,New Patient,14,45,17,Completed,430.4,Paid,11.0
APT1161,2024-04-26,Orthopedics,Dr. Lee,Urgent Care,11,45,33,No-Show,0.0,N/A,
APT1162,2024-08-24,Dermatology,Dr. Nguyen,Annual Checkup,13,30,18,Completed,692.06,Paid,23.0
APT1163,2024-08-12,Pediatrics,Dr. Wilson,New Patient,15,45,30,Completed,362.29,Paid,26.0
APT1164,2024-01-05,Orthopedics,Dr. Lee,Annual Checkup,15,30,29,Cancelled,0.0,N/A,
APT1165,2024-12-19,Pediatrics,Dr. Chen,Annual Checkup,16,30,18,Cancelled,0.0,N/A,
APT1166,2024-03-12,Dermatology,Dr. Davis,Urgent Care,10,45,7,Cancelled,0.0,N/A,
APT1167,2024-02-02,Orthopedics,Dr. Lee,Follow-Up,16,30,27,Completed,432.34,Denied,24.0
APT1168,2024-11-23,Dermatology,Dr. Nguyen,Follow-Up,12,30,33,Completed,173.02,Paid,11.0
APT1169,2024-12-18,Orthopedics,Dr. Johnson,New Patient,17,45,29,Completed,230.68,Paid,18.0
APT1170,2024-04-15,Pediatrics,Dr. Chen,New Patient,11,45,22,Cancelled,0.0,N/A,
APT1171,2024-01-06,General Practice,Dr. Kim,Urgent Care,10,45,14,Cancelled,0.0,N/A,
APT1172,2024-10-01,Cardiology,Dr. Smith,New Patient,14,45,39,Completed,372.3,Pending,15.0
APT1173,2024-06-07,Orthopedics,Dr. Johnson,Follow-Up,14,30,35,Completed,522.6,Denied,21.0
APT1174,2024-09-14,Dermatology,Dr. Davis,Follow-Up,15,30,20,Cancelled,0.0,N/A,
APT1175,2024-02-02,Orthopedics,Dr. Lee,Follow-Up,14,30,31,Completed,468.1,Paid,17.0
APT1176,2024-08-24,Pediatrics,Dr. Chen,New Patient,17,45,19,Completed,301.54,Paid,16.0
APT1177,2024-12-30,General Practice,Dr. Kim,Follow-Up,12,30,18,Completed,390.54,Pending,28.0
APT1178,2024-08-22,Dermatology,Dr. Nguyen,New Patient,14,45,24,No-Show,0.0,N/A,
APT1179,2024-03-21,Cardiology,Dr. Smith,Annual Checkup,12,30,32,Completed,566.66,Paid,22.0
APT1180,2024-07-29,Orthopedics,Dr. Lee,Annual Checkup,16,30,32,Completed,153.57,Paid,25.0
APT1181,2024-07-28,Dermatology,Dr. Nguyen,Annual Checkup,15,30,23,No-Show,0.0,N/A,
APT1182,2024-01-14,Cardiology,Dr. Patel,Urgent Care,9,45,34,Completed,340.56,Paid,21.0
APT1183,2024-01-20,Orthopedics,Dr. Lee,New Patient,8,45,19,Cancelled,0.0,N/A,
APT1184,2024-12-09,Orthopedics,Dr. Lee,Urgent Care,15,45,24,Completed,147.77,Paid,11.0
APT1185,2024-03-12,Orthopedics,Dr. Lee,Follow-Up,15,30,36,Cancelled,0.0,N/A,
APT1186,2024-03-31,Cardiology,Dr. Smith,Urgent Care,12,45,52,Completed,217.92,Paid,31.0
APT1187,2024-08-13,General Practice,Dr. Brown,Follow-Up,13,30,25,No-Show,0.0,N/A,
APT1188,2024-08-14,Dermatology,Dr. Davis,New Patient,8,45,24,Completed,373.43,Denied,7.0
APT1189,2024-11-02,Pediatrics,Dr. Wilson,Urgent Care,8,45,16,Completed,636.98,Pending,13.0
APT1190,2024-04-12,General Practice,Dr. Brown,Urgent Care,9,45,15,Completed,119.56,Paid,17.0
APT1191,2024-12-14,General Practice,Dr. Brown,New Patient,9,45,16,No-Show,0.0,N/A,
APT1192,2024-01-23,Orthopedics,Dr. Johnson,New Patient,14,45,15,Completed,670.94,Denied,22.0
APT1193,2024-11-15,Dermatology,Dr. Davis,Urgent Care,11,45,11,Completed,757.25,Paid,19.0
APT1194,2024-02-24,Orthopedics,Dr. Johnson,Follow-Up,13,30,56,Cancelled,0.0,N/A,
APT1195,2024-07-18,General Practice,Dr. Brown,Follow-Up,11,30,13,Completed,146.21,Denied,5.0
APT1196,2024-01-23,Dermatology,Dr. Nguyen,Urgent Care,9,45,18,No-Show,0.0,N/A,
APT1197,2024-02-22,Dermatology,Dr. Nguyen,Follow-Up,16,30,29,Completed,276.36,Paid,30.0
APT1198,2024-11-19,Dermatology,Dr. Nguyen,Annual Checkup,14,30,10,No-Show,0.0,N/A,
APT1199,2024-09-03,General Practice,Dr. Kim,New Patient,9,45,24,Cancelled,0.0,N/A,
APT1200,2024-07-14,Dermatology,Dr. Nguyen,New Patient,16,45,16,No-Show,0.0,N/A,
APT1201,2024-06-07,Dermatology,Dr. Davis,Follow-Up,11,30,19,Completed,533.84,Paid,34.0
APT1202,2024-09-12,Orthopedics,Dr. Lee,Follow-Up,12,30,20,No-Show,0.0,N/A,
APT1203,2024-11-02,Cardiology,Dr. Smith,Follow-Up,15,30,38,Cancelled,0.0,N/A,
APT1204,2024-11-27,Cardiology,Dr. Patel,Follow-Up,12,30,40,Completed,692.85,Denied,25.0
APT1205,2024-04-15,General Practice,Dr. Brown,Follow-Up,16,30,21,Completed,661.02,Pending,20.0
APT1206,2024-09-23,Dermatology,Dr. Nguyen,Urgent Care,13,45,17,No-Show,0.0,N/A,
APT1207,2024-02-05,Cardiology,Dr. Patel,Follow-Up,11,30,38,Completed,756.79,Pending,16.0
APT1208,2024-10-30,Cardiology,Dr. Smith,Follow-Up,16,30,41,No-Show,0.0,N/A,
APT1209,2024-06-08,Pediatrics,Dr. Chen,Follow-Up,10,30,17,No-Show,0.0,N/A,
APT1210,2024-06-04,Dermatology,Dr. Davis,Urgent Care,12,45,23,Completed,777.41,Pending,18.0
APT1211,2024-02-10,General Practice,Dr. Garcia,Urgent Care,13,45,29,Completed,217.44,Paid,18.0
APT1212,2024-03-20,Pediatrics,Dr. Chen,Urgent Care,15,45,6,Completed,399.18,Paid,26.0
APT1213,2024-10-02,General Practice,Dr. Kim,Follow-Up,10,30,13,Completed,280.1,Paid,14.0
APT1214,2024-05-25,General Practice,Dr. Garcia,Urgent Care,14,45,15,Completed,150.36,Pending,26.0
APT1215,2024-03-20,Pediatrics,Dr. Wilson,New Patient,11,45,3,Completed,703.16,Denied,37.0
APT1216,2024-07-31,Pediatrics,Dr. Chen,Urgent Care,14,45,28,Cancelled,0.0,N/A,
APT1217,2024-07-28,Dermatology,Dr. Davis,Urgent Care,8,45,22,Completed,752.49,Pending,18.0
APT1218,2024-05-10,Orthopedics,Dr. Lee,Urgent Care,13,45,38,Completed,544.49,Denied,21.0
APT1219,2024-08-05,Cardiology,Dr. Patel,Urgent Care,11,45,41,No-Show,0.0,N/A,
APT1220,2024-12-27,General Practice,Dr. Kim,Annual Checkup,8,30,24,No-Show,0.0,N/A,
APT1221,2024-05-06,Orthopedics,Dr. Lee,Follow-Up,17,30,36,Completed,108.64,Paid,17.0
APT1222,2024-12-27,Pediatrics,Dr. Chen,Follow-Up,17,30,19,Completed,713.2,Pending,17.0
APT1223,2024-12-20,Pediatrics,Dr. Chen,Urgent Care,12,45,29,Completed,510.26,Paid,22.0
APT1224,2024-11-21,Cardiology,Dr. Smith,Follow-Up,17,30,6,Cancelled,0.0,N/A,
APT1225,2024-12-23,Orthopedics,Dr. Lee,Follow-Up,12,30,42,Completed,671.47,Paid,19.0
APT1226,2024-12-22,Cardiology,Dr. Smith,Urgent Care,14,45,35,Completed,558.16,Paid,16.0
APT1227,2024-07-10,Orthopedics,Dr. Johnson,Follow-Up,10,30,46,No-Show,0.0,N/A,
